tinh,huyen,xa,diaban,hoso,matv,sector,income
49,518,20368,17,14,1,HomeBusiness,
49,518,20368,17,14,2,FarmForestAqua,
49,518,20368,17,14,3,,
49,518,20368,17,14,4,,
49,518,20368,17,15,1,FarmForestAqua,
49,518,20368,17,15,2,FarmForestAqua,
49,518,20368,17,15,3,Private,25073
49,518,20368,17,15,4,,
49,518,20368,17,15,5,,
49,518,20386,1,13,1,FarmForestAqua,
49,518,20386,1,13,2,FarmForestAqua,
49,518,20386,1,13,3,Private,19200
49,518,20386,1,13,4,,
49,518,20386,1,13,5,,
49,518,20386,1,14,1,HomeBusiness,29082
49,518,20386,1,14,2,FarmForestAqua,
49,518,20386,1,14,3,,
49,518,20386,1,14,4,,
49,518,20386,1,14,5,,
49,518,20386,1,15,1,FarmForestAqua,
49,518,20386,1,15,2,FarmForestAqua,
49,518,20392,24,13,1,,
49,518,20392,24,13,2,HomeBusiness,
49,518,20392,24,13,3,FarmForestAqua,
49,518,20392,24,13,4,,
49,518,20392,24,13,5,,
49,518,20392,24,14,1,HomeBusiness,
49,518,20392,24,14,2,HomeBusiness,
49,518,20392,24,14,3,,
49,518,20392,24,14,4,,
49,518,20392,24,15,1,,
49,518,20392,24,15,2,HomeBusiness,17552
49,519,20669,6,13,1,FarmForestAqua,
49,519,20669,6,13,2,FarmForestAqua,
49,519,20669,6,14,1,FarmForestAqua,
49,519,20669,6,14,2,FarmForestAqua,
49,519,20669,6,14,3,FarmForestAqua,10579
49,519,20669,6,14,4,FarmForestAqua,
49,519,20669,6,14,5,FarmForestAqua,
49,519,20669,6,15,1,FarmForestAqua,
49,519,20669,6,15,2,FarmForestAqua,
49,519,20669,6,15,3,,
49,519,20669,6,15,4,,
51,522,21010,2,13,1,HomeBusiness,24195
51,522,21010,2,13,2,,
51,522,21010,2,13,3,,
51,522,21010,2,13,4,,
51,522,21010,2,13,5,Private,20738
51,522,21010,2,14,1,,
51,522,21010,2,14,2,HomeBusiness,
51,522,21010,2,14,3,HomeBusiness,27594
51,522,21010,2,15,1,,
51,522,21010,2,15,2,HomeBusiness,28512
51,522,21010,2,15,3,HomeBusiness,
51,522,21010,2,15,4,,
51,522,21016,12,13,1,HomeBusiness,23186
51,522,21016,12,13,2,HomeBusiness,
51,522,21016,12,13,3,,
51,522,21016,12,15,1,HomeBusiness,
51,522,21016,12,15,2,HomeBusiness,
51,522,21016,12,15,3,HomeBusiness,17020
51,522,21016,12,15,4,,
51,522,21016,12,20,1,StateRun,30779
51,522,21016,12,20,2,FarmForestAqua,
51,522,21016,12,20,3,,
51,522,21016,12,20,4,,
51,522,21028,1,13,1,FarmForestAqua,
51,522,21028,1,13,2,FarmForestAqua,
51,522,21028,1,13,3,FarmForestAqua,
51,522,21028,1,13,4,,
51,522,21028,1,13,5,Private,25658
51,522,21028,1,13,6,Private,18945
51,522,21028,1,13,7,,
51,522,21028,1,14,1,,
51,522,21028,1,14,2,,
51,522,21028,1,15,1,,
51,522,21037,5,13,1,HomeBusiness,
51,522,21037,5,13,2,HomeBusiness,27593
51,522,21037,5,13,3,,
51,522,21037,5,13,4,,
51,522,21037,5,13,5,,
51,522,21037,5,14,1,HomeBusiness,
51,522,21037,5,14,2,HomeBusiness,
51,522,21037,5,14,3,,
51,522,21037,5,14,4,,
51,522,21037,5,15,1,FarmForestAqua,
51,522,21037,5,15,2,FarmForestAqua,
51,522,21037,5,15,3,,
51,524,21040,7,13,1,,
51,524,21040,7,13,2,HomeBusiness,
51,524,21040,7,13,3,,
51,524,21040,7,13,4,,
51,524,21040,7,13,5,,
51,524,21040,7,14,1,StateRun,20144
51,524,21040,7,14,2,HomeBusiness,
51,524,21040,7,14,3,,
51,524,21040,7,14,4,,
51,524,21040,7,14,5,,
51,524,21040,7,15,1,HomeBusiness,
51,524,21049,10,13,1,HomeBusiness,
51,524,21049,10,13,2,HomeBusiness,
51,524,21049,10,14,1,FarmForestAqua,15261
51,524,21049,10,14,2,HomeBusiness,
51,524,21049,10,14,3,Private,5723
51,524,21049,10,14,4,,
51,524,21049,10,14,5,,
51,524,21049,10,14,6,,
51,524,21049,10,15,1,Private,12098
51,524,21049,10,15,2,FarmForestAqua,
51,524,21049,10,15,3,,
51,524,21049,10,15,4,,
51,524,21061,5,13,1,FarmForestAqua,
51,524,21061,5,13,2,FarmForestAqua,
51,524,21061,5,13,3,FarmForestAqua,
51,524,21061,5,13,4,,
51,524,21061,5,13,5,,
51,524,21061,5,13,6,,
51,524,21061,5,14,1,FarmForestAqua,
51,524,21061,5,14,2,HomeBusiness,4222
51,524,21061,5,14,3,FarmForestAqua,
51,524,21061,5,14,4,,
51,524,21061,5,15,1,,
51,524,21061,5,15,2,FarmForestAqua,
51,524,21076,2,13,1,FarmForestAqua,
51,524,21076,2,13,2,FarmForestAqua,
51,524,21076,2,13,3,FarmForestAqua,20240
51,524,21076,2,13,4,FarmForestAqua,
51,524,21076,2,13,5,,
51,524,21076,2,13,6,FarmForestAqua,
51,524,21076,2,13,7,,
51,524,21076,2,13,8,,
51,524,21076,2,13,9,,
51,524,21076,2,14,1,,
51,524,21076,2,14,2,FarmForestAqua,
51,524,21076,2,14,3,FarmForestAqua,10083
51,524,21076,2,14,4,FarmForestAqua,
51,524,21076,2,14,5,Private,12604
51,524,21076,2,15,1,StateRun,34270
51,524,21076,2,15,2,StateRun,31694
51,524,21076,2,15,3,,
51,524,21076,2,15,4,,
51,524,21088,3,13,1,FarmForestAqua,
51,524,21088,3,13,2,FarmForestAqua,
51,524,21088,3,14,1,,
51,524,21088,3,14,2,,
51,524,21088,3,15,1,Private,25770
51,524,21088,3,15,2,FarmForestAqua,
51,524,21088,3,15,3,,
51,524,21106,2,13,1,FarmForestAqua,1638
51,524,21106,2,14,1,FarmForestAqua,
51,524,21106,2,14,2,FarmForestAqua,
51,524,21106,2,14,3,,
51,524,21106,2,19,1,Private,32207
51,524,21106,2,19,2,FarmForestAqua,
51,524,21106,2,19,3,,
51,524,21106,2,19,4,,
51,525,21130,10,13,1,Private,33571
51,525,21130,10,13,2,FarmForestAqua,
51,525,21130,10,13,3,HomeBusiness,
51,525,21130,10,13,4,,
51,525,21130,10,13,5,FarmForestAqua,
51,525,21130,10,13,6,,
51,525,21130,10,14,1,FarmForestAqua,
51,525,21130,10,14,2,,
51,525,21130,10,15,1,HomeBusiness,17034
51,525,21130,10,15,2,FarmForestAqua,
51,525,21130,10,15,3,,
51,525,21130,10,15,4,,
51,525,21130,10,15,5,,
51,525,21130,10,15,6,,
51,526,21157,4,13,1,FarmForestAqua,
51,526,21157,4,13,2,FarmForestAqua,
51,526,21157,4,13,3,,
51,526,21157,4,13,4,,
51,526,21157,4,14,1,FarmForestAqua,
51,526,21157,4,14,2,FarmForestAqua,
51,526,21157,4,14,3,,
51,526,21157,4,14,4,,
51,526,21157,4,14,5,,
51,526,21157,4,15,1,FarmForestAqua,
51,526,21157,4,15,2,FarmForestAqua,
51,526,21157,4,15,3,,
51,527,21172,9,13,1,HomeBusiness,24280
51,527,21172,9,13,2,HomeBusiness,
51,527,21172,9,13,3,,
51,527,21172,9,14,1,,
51,527,21172,9,14,2,HomeBusiness,16726
51,527,21172,9,14,3,,
51,527,21172,9,15,1,StateRun,50060
51,527,21172,9,15,2,StateRun,22932
51,527,21172,9,15,3,,
51,527,21178,8,13,1,HomeBusiness,
51,527,21178,8,13,2,StateRun,36151
51,527,21178,8,13,3,,
51,527,21178,8,13,4,,
51,527,21178,8,14,1,Private,37123
51,527,21178,8,14,2,HomeBusiness,
51,527,21178,8,14,3,,
51,527,21178,8,14,4,,
51,527,21178,8,15,1,FarmForestAqua,
51,527,21178,8,15,2,FarmForestAqua,
51,527,21178,8,15,3,Private,28151
51,527,21178,8,15,4,HomeBusiness,35603
51,527,21178,8,15,5,FarmForestAqua,
51,527,21178,8,15,6,,
51,527,21187,17,13,1,FarmForestAqua,
51,527,21187,17,13,2,FarmForestAqua,
51,527,21187,17,13,3,,
51,527,21187,17,13,4,,
51,527,21187,17,13,5,,
51,527,21187,17,14,1,FarmForestAqua,
51,527,21187,17,14,2,FarmForestAqua,
51,527,21187,17,14,3,,
51,527,21187,17,14,4,,
51,527,21187,17,14,5,,
51,527,21187,17,15,1,,
51,527,21187,17,15,2,,
51,527,21196,10,14,1,FarmForestAqua,
51,527,21196,10,14,2,HomeBusiness,
51,527,21196,10,14,3,HomeBusiness,26328
51,527,21196,10,14,4,,
51,527,21196,10,14,5,,
51,527,21196,10,15,1,,
51,527,21196,10,15,2,HomeBusiness,25405
51,527,21196,10,15,3,FarmForestAqua,
51,527,21196,10,15,4,,
51,527,21196,10,15,5,,
51,527,21196,10,15,6,,
51,527,21196,10,19,1,HomeBusiness,
51,527,21196,10,19,2,HomeBusiness,
51,527,21196,10,19,3,,
51,527,21208,6,13,1,FarmForestAqua,
51,527,21208,6,13,2,,
51,527,21208,6,13,3,,
51,527,21208,6,14,1,FarmForestAqua,27593
51,527,21208,6,14,2,HomeBusiness,11359
51,527,21208,6,14,3,,
51,527,21208,6,14,4,,
51,527,21208,6,15,1,FarmForestAqua,
51,527,21208,6,15,2,FarmForestAqua,
51,527,21208,6,15,3,,
51,527,21208,6,15,4,,
51,527,21217,8,13,1,HomeBusiness,30351
51,527,21217,8,13,2,FarmForestAqua,
51,527,21217,8,14,1,FarmForestAqua,4841
51,527,21217,8,14,2,,
51,527,21217,8,15,1,HomeBusiness,26496
51,527,21217,8,15,2,FarmForestAqua,
51,527,21217,8,15,3,,
51,527,21217,8,15,4,,
51,527,21223,3,13,1,HomeBusiness,
51,527,21223,3,13,2,HomeBusiness,
51,527,21223,3,13,3,,
51,527,21223,3,13,4,,
51,527,21223,3,14,1,HomeBusiness,
51,527,21223,3,14,2,FarmForestAqua,
51,527,21223,3,14,3,,
51,527,21223,3,14,4,,
51,527,21223,3,15,1,HomeBusiness,16376
51,527,21223,3,15,2,FarmForestAqua,
51,528,21238,1,13,1,HomeBusiness,27865
51,528,21238,1,13,2,HomeBusiness,10521
51,528,21238,1,13,3,,
51,528,21238,1,14,1,HomeBusiness,
51,528,21238,1,14,2,HomeBusiness,
51,528,21238,1,14,3,HomeBusiness,22082
51,528,21238,1,14,4,HomeBusiness,
51,528,21238,1,14,5,,
51,528,21238,1,15,1,HomeBusiness,22071
51,528,21238,1,15,2,FarmForestAqua,
51,528,21238,1,15,3,,
51,528,21238,1,15,4,HomeBusiness,
51,528,21244,10,13,1,HomeBusiness,7479
51,528,21244,10,13,2,FarmForestAqua,
51,528,21244,10,13,3,,
51,528,21244,10,13,4,,
51,528,21244,10,14,1,FarmForestAqua,
51,528,21244,10,14,2,FarmForestAqua,
51,528,21244,10,15,1,FarmForestAqua,
51,528,21244,10,15,2,FarmForestAqua,
51,528,21244,10,15,3,FarmForestAqua,
51,528,21244,10,15,4,Private,51071
51,528,21244,10,15,5,,
51,528,21250,27,13,1,HomeBusiness,15449
51,528,21250,27,13,2,FarmForestAqua,
51,528,21250,27,13,3,,
51,528,21250,27,13,4,,
51,528,21250,27,14,1,FarmForestAqua,
51,528,21250,27,14,2,FarmForestAqua,
51,528,21250,27,15,1,HomeBusiness,
51,528,21250,27,15,2,HomeBusiness,
51,528,21250,27,15,3,,
51,528,21250,27,15,4,HomeBusiness,
51,528,21250,27,15,5,,
51,528,21262,5,13,1,FarmForestAqua,32188
51,528,21262,5,13,2,FarmForestAqua,13905
51,528,21262,5,13,3,,
51,528,21262,5,13,4,FarmForestAqua,8829
51,528,21262,5,13,5,,
51,528,21262,5,14,1,,
51,528,21262,5,14,2,FarmForestAqua,
51,528,21262,5,14,3,FarmForestAqua,
51,528,21262,5,14,4,,
51,528,21262,5,14,5,,
51,528,21262,5,19,1,FarmForestAqua,15911
51,528,21262,5,19,2,HomeBusiness,
51,528,21262,5,19,3,FarmForestAqua,19313
51,528,21262,5,19,4,,
51,528,21262,5,19,5,,
51,528,21268,21,14,1,HomeBusiness,
51,528,21268,21,14,2,HomeBusiness,
51,528,21268,21,14,3,FarmForestAqua,
51,528,21268,21,15,1,FarmForestAqua,
51,528,21268,21,15,2,HomeBusiness,7935
51,528,21268,21,15,3,HomeBusiness,24195
51,528,21268,21,15,4,,
51,528,21268,21,19,1,HomeBusiness,
51,528,21268,21,19,2,HomeBusiness,
51,528,21268,21,19,3,Private,2484
51,528,21268,21,19,4,,
51,528,21277,3,13,1,HomeBusiness,
51,528,21277,3,13,2,HomeBusiness,
51,528,21277,3,13,3,,
51,528,21277,3,13,4,,
51,528,21277,3,14,1,HomeBusiness,21870
51,528,21277,3,14,2,FarmForestAqua,
51,528,21277,3,14,3,,
51,528,21277,3,15,1,HomeBusiness,35844
51,528,21277,3,15,2,HomeBusiness,
51,528,21277,3,15,3,,
51,528,21277,3,15,4,,
51,528,21277,3,15,5,,
51,528,21277,3,15,6,,
51,528,21283,3,13,1,HomeBusiness,28073
51,528,21283,3,13,2,FarmForestAqua,
51,528,21283,3,13,3,,
51,528,21283,3,13,4,,
51,528,21283,3,13,5,,
51,528,21283,3,14,1,HomeBusiness,13226
51,528,21283,3,14,2,HomeBusiness,6560
51,528,21283,3,14,3,,
51,528,21283,3,14,4,,
51,528,21283,3,15,1,FarmForestAqua,
51,528,21283,3,15,2,HomeBusiness,
51,528,21283,3,15,3,HomeBusiness,
51,528,21283,3,15,4,Private,17843
51,529,21298,8,13,1,HomeBusiness,
51,529,21298,8,13,2,FarmForestAqua,
51,529,21298,8,13,3,,
51,529,21298,8,14,1,FarmForestAqua,
51,529,21298,8,14,2,FarmForestAqua,
51,529,21298,8,14,3,FarmForestAqua,2679
51,529,21298,8,14,4,FarmForestAqua,
51,529,21298,8,14,5,,
51,529,21298,8,15,1,FarmForestAqua,
51,529,21298,8,15,2,FarmForestAqua,
51,529,21298,8,15,3,,
51,529,21316,5,13,1,FarmForestAqua,
51,529,21316,5,13,2,FarmForestAqua,
51,529,21316,5,13,3,FarmForestAqua,
51,529,21316,5,13,4,FarmForestAqua,2116
51,529,21316,5,13,5,FarmForestAqua,
51,529,21316,5,13,6,,
51,529,21316,5,14,1,FarmForestAqua,
51,529,21316,5,14,2,FarmForestAqua,
51,529,21316,5,15,1,FarmForestAqua,
51,529,21316,5,15,2,FarmForestAqua,
51,529,21316,5,15,3,FarmForestAqua,
51,529,21316,5,15,4,FarmForestAqua,
51,529,21316,5,15,5,,
51,529,21316,5,15,6,FarmForestAqua,2774
51,529,21316,5,15,7,FarmForestAqua,
51,530,21340,6,13,1,StateRun,19698
51,530,21340,6,13,2,FarmForestAqua,
51,530,21340,6,13,3,FarmForestAqua,
51,530,21340,6,13,4,FarmForestAqua,
51,530,21340,6,13,5,FarmForestAqua,
51,530,21340,6,13,6,,
51,530,21340,6,14,1,FarmForestAqua,
51,530,21340,6,14,2,FarmForestAqua,
51,530,21340,6,14,3,,
51,530,21340,6,14,4,,
51,530,21340,6,15,1,HomeBusiness,
51,530,21340,6,15,2,HomeBusiness,
51,530,21340,6,15,3,StateRun,21826
51,532,21364,7,13,1,HomeBusiness,
51,532,21364,7,13,2,HomeBusiness,6572
51,532,21364,7,13,3,,
51,532,21364,7,13,4,FarmForestAqua,
51,532,21364,7,13,5,FarmForestAqua,
51,532,21364,7,14,1,HomeBusiness,
51,532,21364,7,14,2,HomeBusiness,
51,532,21364,7,14,3,Private,27597
51,532,21364,7,14,4,,
51,532,21364,7,14,5,Private,12465
51,532,21364,7,15,1,FarmForestAqua,
51,532,21364,7,15,2,HomeBusiness,
51,532,21364,7,15,3,,
51,532,21364,7,15,4,,
51,532,21364,7,15,5,,
51,532,21370,7,13,1,FarmForestAqua,
51,532,21370,7,13,2,,
51,532,21370,7,13,3,,
51,532,21370,7,14,1,FarmForestAqua,
51,532,21370,7,14,2,FarmForestAqua,
51,532,21370,7,14,3,,
51,532,21370,7,15,1,FarmForestAqua,
51,532,21370,7,15,2,FarmForestAqua,
51,532,21370,7,15,3,,
51,532,21370,7,15,4,,
51,532,21370,7,15,5,,
51,532,21379,11,13,1,Private,22068
51,532,21379,11,13,2,FarmForestAqua,8275
51,532,21379,11,13,3,,
51,532,21379,11,13,4,,
51,532,21379,11,14,1,Private,24303
51,532,21379,11,14,2,HomeBusiness,
51,532,21379,11,14,3,,
51,532,21379,11,14,4,,
51,532,21379,11,14,5,,
51,532,21379,11,19,1,Private,22649
51,532,21379,11,19,2,FarmForestAqua,
51,532,21379,11,19,3,,
51,532,21379,11,19,4,,
51,532,21379,11,19,5,,
51,532,21379,11,19,6,,
51,532,21385,22,13,1,HomeBusiness,
51,532,21385,22,13,2,HomeBusiness,
51,532,21385,22,13,3,,
51,532,21385,22,13,4,,
51,532,21385,22,14,1,HomeBusiness,
51,532,21385,22,14,2,FarmForestAqua,
51,532,21385,22,14,3,FarmForestAqua,
51,532,21385,22,14,4,,
51,532,21385,22,14,5,,
51,532,21385,22,15,1,FarmForestAqua,
51,532,21385,22,15,2,HomeBusiness,
51,532,21385,22,15,3,FarmForestAqua,
51,532,21394,9,13,1,FarmForestAqua,
51,532,21394,9,13,2,FarmForestAqua,
51,532,21394,9,13,3,FarmForestAqua,3378
51,532,21394,9,13,4,,
51,532,21394,9,13,5,FarmForestAqua,5067
51,532,21394,9,13,6,HomeBusiness,10978
51,532,21394,9,14,1,FarmForestAqua,
51,532,21394,9,14,2,HomeBusiness,10581
51,532,21394,9,15,1,FarmForestAqua,
51,532,21394,9,15,2,FarmForestAqua,
51,532,21394,9,15,3,,
51,532,21394,9,15,4,,
51,533,21409,17,13,1,HomeBusiness,25395
51,533,21409,17,13,2,FarmForestAqua,
51,533,21409,17,13,3,,
51,533,21409,17,13,4,,
51,533,21409,17,13,5,Private,16838
51,533,21409,17,14,1,FarmForestAqua,
51,533,21409,17,14,2,FarmForestAqua,
51,533,21409,17,14,3,HomeBusiness,24835
51,533,21409,17,15,1,FarmForestAqua,
51,533,21409,17,15,2,FarmForestAqua,
51,533,21409,17,15,3,FarmForestAqua,
51,533,21409,17,15,4,HomeBusiness,27784
51,533,21409,17,15,5,,
51,533,21415,8,13,1,FarmForestAqua,
51,533,21415,8,13,2,,
51,533,21415,8,13,3,,
51,533,21415,8,14,1,FarmForestAqua,9240
51,533,21415,8,14,2,StateRun,17377
51,533,21415,8,14,3,,
51,533,21415,8,15,1,FarmForestAqua,
51,533,21415,8,15,2,FarmForestAqua,
51,533,21415,8,15,3,,
51,533,21415,8,15,4,,
51,533,21424,2,13,1,HomeBusiness,13344
51,533,21424,2,13,2,FarmForestAqua,
51,533,21424,2,13,3,,
51,533,21424,2,13,4,,
51,533,21424,2,13,5,,
51,533,21424,2,14,1,HomeBusiness,7145
51,533,21424,2,14,2,FarmForestAqua,
51,533,21424,2,14,3,,
51,533,21424,2,14,4,,
51,533,21424,2,15,1,HomeBusiness,
51,533,21424,2,15,2,HomeBusiness,
51,533,21424,2,15,3,,
51,533,21430,15,13,1,Private,88164
51,533,21430,15,13,2,FarmForestAqua,
51,533,21430,15,13,3,,
51,533,21430,15,13,4,,
51,533,21430,15,14,1,FarmForestAqua,
51,533,21430,15,14,2,,
51,533,21430,15,15,1,FarmForestAqua,
51,533,21436,8,13,1,FarmForestAqua,
51,533,21436,8,13,2,FarmForestAqua,
51,533,21436,8,13,3,,
51,533,21436,8,14,1,FarmForestAqua,
51,533,21436,8,14,2,FarmForestAqua,
51,533,21436,8,14,3,FarmForestAqua,
51,533,21436,8,19,1,Private,25664
51,533,21436,8,19,2,FarmForestAqua,
51,533,21436,8,19,3,,
51,533,21436,8,19,4,,
51,534,21439,4,14,1,StateRun,29516
51,534,21439,4,14,2,StateRun,28026
51,534,21439,4,14,3,,
51,534,21439,4,14,4,,
51,534,21439,4,15,1,FarmForestAqua,19033
51,534,21439,4,15,2,FarmForestAqua,
51,534,21439,4,15,3,,
51,534,21439,4,15,4,,
51,534,21439,4,19,1,,
51,534,21439,4,19,2,,
51,534,21445,21,13,1,FarmForestAqua,
51,534,21445,21,13,2,FarmForestAqua,
51,534,21445,21,13,3,,
51,534,21445,21,13,4,,
51,534,21445,21,14,1,FarmForestAqua,
51,534,21445,21,14,2,FarmForestAqua,
51,534,21445,21,14,3,,
51,534,21445,21,14,4,FarmForestAqua,
51,534,21445,21,15,1,HomeBusiness,
51,534,21445,21,15,2,HomeBusiness,
51,534,21445,21,15,3,,
51,534,21451,20,13,1,FarmForestAqua,
51,534,21451,20,13,2,FarmForestAqua,
51,534,21451,20,13,3,Private,20981
51,534,21451,20,13,4,Private,19876
51,534,21451,20,14,1,StateRun,65409
51,534,21451,20,14,2,StateRun,25391
51,534,21451,20,14,3,,
51,534,21451,20,14,4,,
51,534,21451,20,14,5,FarmForestAqua,
51,534,21451,20,15,1,FarmForestAqua,
51,534,21451,20,15,2,HomeBusiness,24598
51,534,21451,20,15,3,HomeBusiness,17392
51,534,21451,20,15,4,,
51,534,21451,20,15,5,,
51,534,21451,20,15,6,,
51,534,21460,17,13,1,FarmForestAqua,
51,534,21460,17,13,2,Private,8036
51,534,21460,17,14,1,,
51,534,21460,17,14,2,FarmForestAqua,
51,534,21460,17,15,1,FarmForestAqua,
51,534,21460,17,15,2,FarmForestAqua,
51,534,21460,17,15,3,,
51,534,21460,17,15,4,,
51,534,21460,17,15,5,,
51,534,21472,8,13,1,HomeBusiness,15220
51,534,21472,8,13,2,FarmForestAqua,
51,534,21472,8,13,3,,
51,534,21472,8,13,4,,
51,534,21472,8,14,1,FarmForestAqua,
51,534,21472,8,14,2,FarmForestAqua,
51,534,21472,8,14,3,HomeBusiness,
51,534,21472,8,14,4,HomeBusiness,
51,534,21472,8,14,5,HomeBusiness,
51,534,21472,8,14,6,,
51,534,21472,8,14,7,,
51,534,21472,8,14,8,,
51,534,21472,8,15,1,HomeBusiness,
51,534,21472,8,15,2,HomeBusiness,
51,534,21472,8,15,3,,
51,534,21472,8,15,4,,
51,534,21472,8,15,5,,
51,534,21475,25,13,1,FarmForestAqua,19316
51,534,21475,25,13,2,FarmForestAqua,
51,534,21475,25,14,1,FarmForestAqua,
51,534,21475,25,14,2,FarmForestAqua,
51,534,21475,25,14,3,,
51,534,21475,25,14,4,,
51,534,21475,25,15,1,FarmForestAqua,
51,534,21475,25,15,2,FarmForestAqua,
51,534,21475,25,15,3,FarmForestAqua,
51,534,21475,25,15,4,,
51,535,21490,11,13,1,FarmForestAqua,
51,535,21490,11,13,2,FarmForestAqua,
51,535,21490,11,13,3,FarmForestAqua,
51,535,21490,11,13,4,FarmForestAqua,
51,535,21490,11,13,5,FarmForestAqua,
51,535,21490,11,13,6,FarmForestAqua,
51,535,21490,11,13,7,,
51,535,21490,11,14,1,FarmForestAqua,7316
51,535,21490,11,14,2,FarmForestAqua,
51,535,21490,11,14,3,,
51,535,21490,11,15,1,FarmForestAqua,6358
51,535,21490,11,15,2,FarmForestAqua,
51,535,21490,11,15,3,,
51,535,21490,11,15,4,,
51,535,21514,4,13,1,FarmForestAqua,
51,535,21514,4,13,2,FarmForestAqua,
51,535,21514,4,13,3,,
51,535,21514,4,13,4,,
51,535,21514,4,14,1,FarmForestAqua,
51,535,21514,4,14,2,FarmForestAqua,
51,535,21514,4,14,3,FarmForestAqua,
51,535,21514,4,14,4,,
51,535,21514,4,14,5,FarmForestAqua,
51,535,21514,4,14,6,,
51,535,21514,4,15,1,StateRun,8144
51,535,21514,4,15,2,FarmForestAqua,
51,535,21514,4,15,3,FarmForestAqua,
51,535,21514,4,15,4,,
51,535,21514,4,15,5,,
51,535,21538,6,13,1,FarmForestAqua,
51,535,21538,6,13,2,FarmForestAqua,
51,535,21538,6,13,3,,
51,535,21538,6,14,1,Private,13253
51,535,21538,6,14,2,HomeBusiness,
51,535,21538,6,14,3,,
51,535,21538,6,14,4,,
51,535,21538,6,14,5,,
51,535,21538,6,15,1,StateRun,44162
51,535,21538,6,15,2,HomeBusiness,
51,535,21538,6,15,3,,
51,535,21538,6,15,4,,
51,536,21544,14,13,1,StateRun,50969
51,536,21544,14,13,2,FarmForestAqua,
51,536,21544,14,14,1,FarmForestAqua,
51,536,21544,14,14,2,FarmForestAqua,
51,536,21544,14,14,3,FarmForestAqua,
51,536,21544,14,14,4,,
51,536,21544,14,15,1,,
51,536,21544,14,15,2,,
52,540,21550,25,13,1,HomeBusiness,
52,540,21550,25,13,2,,
52,540,21550,25,13,3,,
52,540,21550,25,13,4,,
52,540,21550,25,13,5,StateRun,29762
52,540,21550,25,13,6,StateRun,22929
52,540,21550,25,14,1,HomeBusiness,14875
52,540,21550,25,14,2,HomeBusiness,
52,540,21550,25,14,3,,
52,540,21550,25,15,1,HomeBusiness,
52,540,21550,25,15,2,HomeBusiness,
52,540,21550,25,15,3,,
52,540,21550,25,15,4,,
52,540,21550,25,15,5,HomeBusiness,12446
52,540,21556,37,13,1,HomeBusiness,
52,540,21556,37,13,2,StateRun,17959
52,540,21556,37,13,3,,
52,540,21556,37,13,4,,
52,540,21556,37,14,1,HomeBusiness,
52,540,21556,37,14,2,Private,35285
52,540,21556,37,14,3,,
52,540,21556,37,14,4,,
52,540,21556,37,15,1,Private,35876
52,540,21556,37,15,2,Private,19856
52,540,21556,37,15,3,HomeBusiness,10480
52,540,21556,37,15,4,,
52,540,21559,35,13,1,,
52,540,21559,35,13,2,,
52,540,21559,35,14,1,StateRun,62540
52,540,21559,35,14,2,Private,24155
52,540,21559,35,14,3,,
52,540,21559,35,14,4,,
52,540,21559,35,19,1,Private,50153
52,540,21559,35,19,2,Private,23031
52,540,21559,35,19,3,,
52,540,21559,35,19,4,,
52,540,21565,22,14,1,HomeBusiness,46586
52,540,21565,22,14,2,HomeBusiness,
52,540,21565,22,14,3,,
52,540,21565,22,15,1,,
52,540,21565,22,15,2,HomeBusiness,20717
52,540,21565,22,15,3,HomeBusiness,6609
52,540,21565,22,19,1,HomeBusiness,55981
52,540,21565,22,19,2,,
52,540,21571,5,13,1,StateRun,86165
52,540,21571,5,13,2,HomeBusiness,
52,540,21571,5,13,3,,
52,540,21571,5,14,1,,
52,540,21571,5,14,2,HomeBusiness,26963
52,540,21571,5,15,1,Private,15629
52,540,21571,5,15,2,HomeBusiness,
52,540,21571,5,15,3,HomeBusiness,9358
52,540,21571,5,15,4,HomeBusiness,12541
52,540,21577,28,13,1,HomeBusiness,
52,540,21577,28,13,2,Private,31317
52,540,21577,28,13,3,,
52,540,21577,28,13,4,,
52,540,21577,28,14,1,HomeBusiness,
52,540,21577,28,14,2,Private,
52,540,21577,28,14,3,,
52,540,21577,28,14,4,,
52,540,21577,28,14,5,,
52,540,21577,28,14,6,,
52,540,21577,28,15,1,HomeBusiness,41193
52,540,21577,28,15,2,HomeBusiness,
52,540,21577,28,15,3,,
52,540,21577,28,15,4,,
52,540,21577,28,15,5,,
52,540,21583,27,13,1,HomeBusiness,
52,540,21583,27,13,2,,
52,540,21583,27,13,3,,
52,540,21583,27,14,1,StateRun,16308
52,540,21583,27,14,2,StateRun,29883
52,540,21583,27,15,1,,
52,540,21583,27,15,2,,
52,540,21592,1,13,1,StateRun,26109
52,540,21592,1,13,2,StateRun,76161
52,540,21592,1,13,3,,
52,540,21592,1,14,1,HomeBusiness,
52,540,21592,1,14,2,HomeBusiness,
52,540,21592,1,14,3,,
